strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,gateway_threshold,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence,a1,a2,eir_gate_quantile,hysteresis_margin_eir,gate_hysteresis_margin,w2
EIR,0,118,6654942851907356094,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,132,631.8369150715745,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,119,2474301920280693881,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,117,559.511828448943,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,120,4446367381959723509,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,107,558.1544173746441,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,121,3044214150712242804,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,126,580.8057107333483,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,122,2564155487439337335,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,118,570.3091859913735,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,123,5695776974913125466,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,133,670.916860233081,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,124,1843208301224522560,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,122,648.9657960612496,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,125,8629461172255614842,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,111,661.4242081405052,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,126,9210026360957823969,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,117,706.442123526974,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,127,3391529440808585547,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,117,561.8525346275756,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,128,2370946726501696830,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,123,619.4754944579488,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,129,4785190026911278648,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,125,591.3383801601119,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,130,3524734538290878975,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,118,601.1202446437665,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,131,4494320224657503591,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,127,641.5147503643949,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,132,7473255948308178846,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,133,581.3528374733622,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,133,7689273433398957687,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,130,641.8978568939062,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,134,4659808487548660405,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,133,663.2686464598579,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,135,7288162072453088351,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,115,715.6645395882452,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,136,349218908106916316,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,272.0,129,788.3794798288202,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,137,8589599430816917522,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,126,645.535241002173,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,138,6933355935188362025,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,117,645.03397038175,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,139,4093230265916850064,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,117,612.5132372747305,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,140,3515802806389386458,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,130,741.4080281227149,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,141,8307962977924929689,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,111,488.5920259260561,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,142,7575604150648080158,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,112,530.1675367453718,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,143,8285606041544652707,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,126,679.0938169721982,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,144,4672864947221583352,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,129,663.7521057984457,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,145,1154764542687911318,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,112,617.6766481713589,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,146,3297647176744255452,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,126,709.594653227424,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,147,7858435624086908979,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,118,601.5296163854256,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,148,5165919310896663158,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,122,687.6818613880436,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,149,1933667660072330072,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,144,735.1042168624849,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,0,2611231400473716086,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,143,618.3573762355628,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,1,7076932750564232801,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,142,738.9558616489742,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,2,7639779178240766345,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,158,737.6165184357797,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,3,7448499090136169548,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,255.0,255.0,148,775.9290186489551,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,4,1036192494473232165,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,155,749.6359083644684,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,5,1413621977181159838,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,131,694.5438340441463,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,6,8668626805789249451,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,121,585.943344173531,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,7,3470924761366110024,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,258.0,258.0,125,781.2827658005231,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,8,7452165017529937172,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,150,772.1094912979856,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,9,7577570658720223945,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,142,750.8023267839376,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,10,5504095443855972750,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,140,757.000978956779,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,11,2076927811063404179,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,139,648.9707198941995,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,12,4321649027562401148,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,125,544.7065534884775,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,13,8515507875366062678,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,141,751.7496798243492,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,14,1518119078249690328,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,140,741.8020454201379,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,15,1660511464077066382,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,149,744.9989094922178,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,16,8984420535382550704,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,121,598.0827282943994,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,17,5493875957052685458,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,161,755.5862273395234,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,18,3869355358369578221,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,138,630.7633394052083,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,19,8305689639555103873,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,136,596.2234171145417,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,20,1861075245161063954,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,189.0,189.0,97,775.3874944357382,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,21,7487342678843418782,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,139,740.8217138140415,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,22,4759947280925614510,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,167.0,167.0,92,793.0479234141243,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,23,532900699907676749,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,292.0,292.0,141,784.1283336924948,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,24,8547775228713327454,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,151,711.1941754710848,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,25,7031772464367016452,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,250.0,250.0,123,807.166096773165,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,26,8506781465225358650,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,231.0,231.0,132,786.7555821534027,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,27,6275412454291956646,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,128,671.1101683999677,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,28,5662962446640446382,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,267.0,267.0,135,776.9069095085474,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,29,7329872736493627402,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,152,771.8498306953612,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,30,2817708701825730959,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,146,627.175002499306,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,31,5214034528589591776,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,299.0,299.0,165,775.0907546441725,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,32,3669642538277696802,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,281.0,281.0,147,779.9006511227392,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,33,6484308883121994863,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,291.0,291.0,140,813.2436733516215,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,34,917269140902215968,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,148,662.6686111793638,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,35,7012320684762862517,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,140,685.8945556546793,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,36,1459189485559832615,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,283.0,283.0,140,774.5125928574013,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,37,5313352012855129812,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,137,764.1328866264952,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,38,7853436569111311274,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,147,712.1789256629255,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,39,6470854732115933193,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,134,582.5761247049869,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,40,8436348219406387577,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,237.0,237.0,121,845.2217845486732,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,41,759148238731577147,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,130,677.4834477431634,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,42,2801078394990268360,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,143,667.0736972374768,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,43,1085136814598110634,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,140,686.0402340000271,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,44,4380449613580274996,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,170.0,170.0,105,777.6025373102394,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,45,583667975898618,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,121,663.7691206268064,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,46,3048452007480115286,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,245.0,245.0,129,790.0471514580267,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,47,2633947150739975497,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,230.0,230.0,131,790.3134338832605,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,48,5082272743349857552,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,156,669.9377509809693,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,49,8701678215460627147,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,299.0,299.0,158,776.2680758760104,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,50,6522643211079240366,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,161.0,161.0,92,775.9048062777579,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,51,9104546970169858444,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,143,725.222506574291,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,52,8431890136361086503,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,169.0,169.0,91,786.3302937776361,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,53,604793698348651156,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,122,568.2454993722143,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,54,171351746969412922,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,146,768.7850265964961,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,55,863390994786108358,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,263.0,263.0,143,775.6306671495206,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,56,4915212235813543794,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,144,656.9758284310675,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,57,4720012207370220768,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,141,640.0701276524136,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,58,5746324983325217934,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,297.0,297.0,150,777.2343646105822,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,59,5083735276665544493,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,166,768.6910954693411,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,60,1272128466562723561,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,237.0,237.0,125,796.7727032299027,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,61,7720199442815840801,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,137,763.6091151579465,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,62,5120142079131792795,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,153,761.2076222625453,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,63,6023728918591106021,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,236.0,236.0,107,774.999294210896,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,64,6788467250959408606,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,144,680.4122735094279,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,65,1243948763457773017,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,214.0,214.0,108,794.6725562398384,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,66,6410870617213104567,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,151,735.6118481819581,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,67,1822622033789025018,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,130,627.761705919119,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,68,2308604028594905397,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,249.0,249.0,130,786.0966308500451,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,69,2799083220742639700,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,150,746.665925523388,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,70,3957691650497488896,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,144,642.596579411575,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,71,6848120828529791565,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,155,721.4807798279824,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,72,9114703313071226641,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,208.0,208.0,107,790.5250786607228,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,73,5224846090074276733,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,134,717.4838578026073,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,74,9163623880280852907,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,135,693.6256323694281,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,75,4526069042314749347,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,145,702.8826334986516,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,76,1879008201631605389,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,147,697.0145130267836,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,77,6623200486339660028,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,191.0,191.0,96,775.7255065256887,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,78,8530557752088933997,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,260.0,260.0,143,783.4187353304393,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,79,8482021231544291946,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,149,721.9093620976637,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,80,8572359643849801088,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,237.0,237.0,126,814.1102765842147,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,81,1424939271370788939,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,134,588.2071325724511,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,82,2369879321975221228,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,232.0,232.0,112,816.1490536695683,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,83,5335013303513502959,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,138,679.6698658028284,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,84,4027798783484782529,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,161,647.8557052433005,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,85,5912326982261738421,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,124.0,124.0,63,783.3925724731333,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,86,923988592045466719,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,133,708.3842058350972,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,87,6368244501412419872,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,138,680.1940157229408,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,88,3077504097937725429,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,141,641.5558684901213,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,89,6245622934680317091,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,132,695.2713960528287,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,90,1219514998880840263,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,144,684.566999617206,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,91,5829956910558544642,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,154,714.0606981871962,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,92,6840292449113182281,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,134,661.4533850258507,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,93,9091431598691405206,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,140,644.5818490486638,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,94,6736766508368669940,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,265.0,265.0,142,789.8441599918008,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,95,6096435560546063262,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,256.0,256.0,126,797.8974127712428,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,96,4541940771770081984,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,138,736.8077167118535,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,97,9068442804642617756,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,237.0,237.0,121,777.8433168736307,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,98,6824204678650647536,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,140,769.4986184268544,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,99,3418325795750838812,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,1,0,207.0,207.0,112,775.1470474940452,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,100,4227710830009589974,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,142,732.9052561251676,0.03,0.012,0.86,0.04,0.03,0.9
EIR,1,101,8754735168544148669,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,148,715.3953805094684,0.03,0.012,0.86,0.04,0.03,0.9
